province,date,temp_max,temp_min,wind_speed,precipitation,humidity
HA NOI,2016-04-25,35.0,24.0,12.0,5.0,76.0
HA NOI,2017-04-25,31.0,22.0,8.0,1.8,84.0
HA NOI,2018-04-25,29.0,24.0,9.0,7.5,86.0
HA NOI,2019-04-25,37.0,26.0,12.0,0.4,77.0
HA NOI,2020-04-25,21.0,17.0,11.0,0.6,77.0
HA NOI,2021-04-25,30.0,25.0,16.0,17.0,86.0
HA NOI,2009-04-26,33.0,24.0,7.0,0.0,51.0
HA NOI,2010-04-26,24.0,20.0,7.0,7.5,95.0
HA NOI,2011-04-26,32.0,20.0,5.0,1.0,69.0
HA NOI,2012-04-26,34.0,23.0,10.0,0.3,58.0
HA NOI,2013-04-26,33.0,24.0,8.0,0.6,72.0
HA NOI,2014-04-26,33.0,26.0,9.0,2.8,83.0
HA NOI,2015-04-26,32.0,22.0,8.0,0.3,66.0
HA NOI,2016-04-26,41.0,24.0,10.0,0.1,63.0
HA NOI,2017-04-26,34.0,22.0,6.0,4.6,79.0
HA NOI,2018-04-26,29.0,24.0,7.0,13.1,82.0
HA NOI,2019-04-26,32.0,26.0,14.0,3.2,82.0
HA NOI,2020-04-26,22.0,17.0,10.0,0.5,75.0
HA NOI,2021-04-26,30.0,22.0,12.0,33.5,86.0
HA NOI,2009-04-15,34.0,24.0,7.0,0.5,77.0
HA NOI,2010-04-15,17.0,16.0,10.0,7.7,91.0
HA NOI,2011-04-15,28.0,20.0,7.0,0.4,86.0
HA NOI,2012-04-15,35.0,23.0,9.0,0.3,81.0
HA NOI,2013-04-15,34.0,21.0,8.0,0.2,68.0
HA NOI,2014-04-15,33.0,23.0,12.0,0.5,78.0
HA NOI,2015-04-15,29.0,21.0,9.0,2.4,80.0
HA NOI,2016-04-15,29.0,21.0,9.0,2.4,80.0
HA NOI,2017-04-15,30.0,20.0,11.0,0.2,84.0
HA NOI,2018-04-15,23.0,19.0,10.0,47.8,79.0
HA NOI,2019-04-15,26.0,24.0,11.0,23.3,90.0
HA NOI,2020-04-15,28.0,19.0,11.0,0.0,74.0
HA NOI,2021-04-15,30.0,24.0,13.0,1.1,79.0
HA NOI,2009-04-23,40.0,24.0,11.0,2.5,66.0
HA NOI,2010-04-23,27.0,20.0,7.0,0.9,64.0
HA NOI,2011-04-23,31.0,19.0,6.0,0.0,62.0
HA NOI,2012-04-23,36.0,21.0,10.0,0.1,74.0
HA NOI,2013-04-23,33.0,25.0,12.0,0.8,82.0
HA NOI,2014-04-23,32.0,25.0,13.0,1.2,86.0
HA NOI,2015-04-23,23.0,21.0,8.0,0.2,76.0
HA NOI,2016-04-23,37.0,24.0,11.0,0.3,71.0
HA NOI,2017-04-23,29.0,19.0,4.0,1.3,65.0
HA NOI,2018-04-23,33.0,25.0,10.0,1.1,81.0
HA NOI,2019-04-23,34.0,26.0,14.0,0.3,81.0
HA NOI,2020-04-23,28.0,23.0,13.0,18.6,86.0
HA NOI,2021-04-23,32.0,25.0,17.0,0.8,82.0
HA NOI,2009-04-27,31.0,22.0,8.0,0.0,67.0
HA NOI,2010-04-27,29.0,20.0,6.0,0.2,77.0
HA NOI,2011-04-27,35.0,22.0,4.0,0.6,79.0
HA NOI,2012-04-27,34.0,22.0,8.0,2.1,76.0
HA NOI,2013-04-27,29.0,22.0,9.0,3.5,83.0
HA NOI,2014-04-27,31.0,25.0,8.0,7.1,81.0
HA NOI,2015-04-27,33.0,22.0,12.0,0.0,70.0
HA NOI,2016-04-27,32.0,26.0,10.0,1.0,80.0
HA NOI,2017-04-27,30.0,23.0,12.0,2.8,69.0
HA NOI,2018-04-27,27.0,23.0,7.0,10.1,84.0
HA NOI,2019-04-27,34.0,26.0,16.0,15.3,79.0
HA NOI,2020-04-27,29.0,17.0,11.0,0.0,68.0
HA NOI,2021-04-27,26.0,22.0,9.0,15.1,90.0
HA NOI,2009-04-28,29.0,22.0,8.0,1.1,79.0
HA NOI,2010-04-28,31.0,19.0,6.0,0.4,79.0
HA NOI,2011-04-28,31.0,22.0,5.0,4.9,83.0
HA NOI,2012-04-28,39.0,23.0,8.0,0.0,69.0
HA NOI,2013-04-28,33.0,24.0,10.0,9.6,83.0
HA NOI,2014-04-28,31.0,22.0,6.0,0.4,73.0
HA NOI,2015-04-28,31.0,23.0,8.0,0.6,75.0
HA NOI,2016-04-28,33.0,25.0,9.0,0.7,70.0
HA NOI,2017-04-28,30.0,20.0,8.0,0.0,62.0
HA NOI,2018-04-28,30.0,23.0,5.0,7.7,80.0
HA NOI,2019-04-28,33.0,27.0,17.0,0.9,80.0
HA NOI,2020-04-28,31.0,21.0,7.0,0.0,60.0
HA NOI,2021-04-28,27.0,23.0,11.0,14.4,88.0
HA NOI,2009-04-16,37.0,23.0,7.0,0.0,71.0
HA NOI,2010-04-16,24.0,16.0,5.0,0.6,82.0
HA NOI,2011-04-16,32.0,23.0,7.0,1.7,85.0
HA NOI,2012-04-16,32.0,24.0,8.0,2.4,84.0
HA NOI,2013-04-16,33.0,22.0,8.0,0.3,74.0
HA NOI,2014-04-16,32.0,24.0,12.0,0.6,82.0
HA NOI,2015-04-16,30.0,22.0,12.0,0.5,75.0
HA NOI,2016-04-16,30.0,21.0,9.0,1.0,79.0
HA NOI,2017-04-16,31.0,23.0,12.0,9.5,84.0
HA NOI,2018-04-16,23.0,19.0,7.0,3.2,77.0
HA NOI,2019-04-16,26.0,24.0,9.0,0.8,87.0
HA NOI,2020-04-16,27.0,22.0,11.0,0.6,83.0
HA NOI,2021-04-16,27.0,24.0,9.0,6.8,85.0
HA NOI,2009-04-24,39.0,26.0,8.0,1.4,68.0
HA NOI,2010-04-24,29.0,17.0,8.0,0.0,68.0
HA NOI,2011-04-24,29.0,20.0,4.0,1.6,72.0
HA NOI,2012-04-24,41.0,25.0,10.0,0.0,59.0
HA NOI,2013-04-24,37.0,25.0,8.0,1.8,73.0
HA NOI,2014-04-24,36.0,26.0,11.0,1.6,80.0
HA NOI,2015-04-24,31.0,21.0,5.0,0.2,71.0
HA NOI,2016-04-24,33.0,25.0,11.0,2.0,79.0
HA NOI,2017-04-24,26.0,20.0,7.0,1.0,78.0
HA NOI,2018-04-24,31.0,24.0,8.0,5.5,84.0
HA NOI,2019-04-24,38.0,26.0,12.0,0.0,75.0
HA NOI,2020-04-24,18.0,17.0,14.0,7.2,87.0
HA NOI,2021-04-24,32.0,26.0,16.0,2.5,82.0
HA NOI,2009-05-03,33.0,23.0,6.0,0.0,61.0
HA NOI,2010-05-03,30.0,22.0,10.0,4.5,85.0
HA NOI,2011-05-03,29.0,23.0,8.0,0.1,77.0
HA NOI,2012-05-03,44.0,26.0,6.0,0.1,57.0
HA NOI,2013-05-03,30.0,24.0,8.0,14.0,84.0
HA NOI,2014-05-03,33.0,23.0,7.0,1.5,74.0
HA NOI,2015-05-03,40.0,26.0,10.0,0.0,65.0
HA NOI,2016-05-03,37.0,26.0,9.0,2.8,75.0
HA NOI,2017-05-03,38.0,24.0,11.0,0.0,74.0
HA NOI,2018-05-03,33.0,24.0,6.0,13.8,78.0
HA NOI,2019-05-03,26.0,24.0,8.0,3.1,83.0
HA NOI,2020-05-03,33.0,25.0,10.0,0.4,80.0
HA NOI,2021-05-03,31.0,25.0,14.0,13.6,83.0
HA NOI,2009-05-01,30.0,22.0,9.0,1.6,81.0
HA NOI,2010-05-01,29.0,23.0,7.0,12.0,88.0
HA NOI,2011-05-01,34.0,23.0,5.0,0.4,76.0
HA NOI,2009-04-30,26.0,23.0,8.0,2.4,90.0
HA NOI,2010-04-30,30.0,22.0,7.0,5.9,88.0
HA NOI,2011-04-30,33.0,24.0,6.0,0.1,79.0
HA NOI,2012-04-30,42.0,25.0,9.0,0.0,52.0
HA NOI,2013-04-30,38.0,25.0,6.0,8.8,73.0
HA NOI,2014-04-30,31.0,21.0,7.0,1.0,71.0
HA NOI,2015-04-30,35.0,25.0,13.0,9.0,75.0
HA NOI,2016-04-30,33.0,25.0,12.0,0.6,78.0
HA NOI,2017-04-30,33.0,21.0,12.0,0.0,74.0
HA NOI,2018-04-30,30.0,23.0,10.0,19.1,85.0
HA NOI,2019-04-30,33.0,25.0,12.0,15.8,82.0
HA NOI,2020-04-30,29.0,22.0,11.0,0.0,78.0
HA NOI,2021-04-30,30.0,21.0,9.0,0.0,72.0
HA NOI,2012-05-01,43.0,26.0,7.0,0.2,52.0
HA NOI,2013-05-01,29.0,24.0,7.0,5.4,80.0
HA NOI,2014-05-01,33.0,23.0,5.0,0.3,69.0
HA NOI,2015-05-01,40.0,25.0,13.0,0.0,62.0
HA NOI,2016-05-01,36.0,24.0,11.0,0.1,73.0
HA NOI,2017-05-01,36.0,23.0,10.0,0.1,78.0
HA NOI,2018-05-01,33.0,23.0,10.0,0.4,81.0
HA NOI,2019-05-01,33.0,23.0,11.0,3.2,62.0
HA NOI,2020-05-01,29.0,23.0,13.0,0.9,80.0
HA NOI,2021-05-01,28.0,23.0,9.0,7.6,84.0
HA NOI,2009-04-20,34.0,25.0,9.0,0.8,55.0
HA NOI,2010-04-20,38.0,23.0,8.0,0.2,69.0
HA NOI,2011-04-20,31.0,19.0,8.0,0.2,72.0
HA NOI,2012-04-20,37.0,24.0,9.0,11.6,80.0
HA NOI,2013-04-20,37.0,24.0,10.0,0.1,76.0
HA NOI,2014-04-20,32.0,25.0,11.0,3.9,84.0
HA NOI,2015-04-20,39.0,26.0,12.0,0.0,61.0
HA NOI,2016-04-20,34.0,23.0,10.0,0.5,72.0
HA NOI,2017-04-20,38.0,23.0,7.0,0.0,67.0
HA NOI,2018-04-20,31.0,22.0,14.0,0.4,81.0
HA NOI,2019-04-20,43.0,28.0,10.0,0.0,56.0
HA NOI,2020-04-20,30.0,24.0,13.0,0.4,84.0
HA NOI,2021-04-20,29.0,23.0,16.0,6.4,83.0
HA NOI,2009-05-04,33.0,21.0,7.0,0.0,63.0
HA NOI,2010-05-04,34.0,23.0,13.0,3.0,81.0
HA NOI,2011-05-04,27.0,22.0,4.0,5.3,87.0
HA NOI,2012-05-04,41.0,28.0,8.0,0.1,59.0
HA NOI,2013-05-04,31.0,22.0,6.0,8.7,80.0
HA NOI,2014-05-04,35.0,24.0,8.0,24.6,77.0
HA NOI,2015-05-04,37.0,27.0,11.0,2.1,72.0
HA NOI,2016-05-04,39.0,26.0,12.0,0.8,66.0
HA NOI,2017-05-04,35.0,25.0,13.0,0.0,72.0
HA NOI,2018-05-04,29.0,24.0,11.0,10.7,83.0
HA NOI,2019-05-04,29.0,23.0,11.0,2.7,86.0
HA NOI,2020-05-04,36.0,25.0,10.0,1.0,79.0
HA NOI,2021-05-04,31.0,25.0,12.0,2.2,83.0
HA NOI,2009-05-06,32.0,23.0,10.0,0.2,68.0
HA NOI,2010-05-06,41.0,26.0,8.0,0.2,68.0
HA NOI,2011-05-06,34.0,22.0,6.0,1.8,83.0
HA NOI,2012-05-06,33.0,26.0,8.0,15.0,80.0
HA NOI,2013-05-06,32.0,22.0,8.0,7.7,83.0
HA NOI,2014-05-06,31.0,20.0,5.0,0.0,63.0
HA NOI,2015-05-06,38.0,26.0,9.0,0.9,73.0
HA NOI,2016-05-06,42.0,27.0,10.0,0.0,58.0
HA NOI,2017-05-06,33.0,24.0,8.0,6.8,79.0
HA NOI,2018-05-06,36.0,25.0,11.0,0.6,73.0
HA NOI,2019-05-06,32.0,26.0,11.0,16.1,85.0
HA NOI,2020-05-06,37.0,27.0,14.0,0.0,70.0
HA NOI,2021-05-06,29.0,23.0,8.0,41.2,88.0
HA NOI,2009-04-29,24.0,23.0,8.0,14.1,95.0
HA NOI,2010-04-29,34.0,21.0,5.0,5.5,84.0
HA NOI,2011-04-29,30.0,22.0,9.0,3.1,87.0
HA NOI,2012-04-29,42.0,25.0,8.0,0.0,59.0
HA NOI,2013-04-29,36.0,24.0,10.0,3.3,76.0
HA NOI,2014-04-29,30.0,23.0,5.0,0.8,76.0
HA NOI,2015-04-29,33.0,24.0,10.0,1.2,77.0
HA NOI,2016-04-29,34.0,25.0,11.0,2.0,73.0
HA NOI,2017-04-29,32.0,19.0,8.0,0.0,64.0
HA NOI,2018-04-29,27.0,23.0,7.0,12.0,90.0
HA NOI,2019-04-29,37.0,26.0,15.0,0.6,74.0
HA NOI,2020-04-29,31.0,21.0,9.0,0.0,64.0
HA NOI,2021-04-29,26.0,21.0,12.0,1.2,77.0
HA NOI,2009-05-05,33.0,20.0,8.0,0.0,68.0
HA NOI,2010-05-05,40.0,24.0,7.0,0.0,71.0
HA NOI,2011-05-05,28.0,21.0,5.0,2.9,89.0
HA NOI,2012-05-05,35.0,26.0,8.0,21.9,77.0
HA NOI,2013-05-05,33.0,22.0,7.0,0.9,78.0
HA NOI,2014-05-05,27.0,21.0,11.0,2.9,67.0
HA NOI,2015-05-05,34.0,27.0,14.0,10.5,81.0
HA NOI,2016-05-05,41.0,26.0,14.0,0.0,58.0
HA NOI,2017-05-05,34.0,25.0,8.0,1.3,72.0
HA NOI,2018-05-05,33.0,24.0,16.0,7.9,82.0
HA NOI,2019-05-05,33.0,25.0,13.0,6.3,85.0
HA NOI,2020-05-05,37.0,26.0,12.0,0.0,74.0
HA NOI,2021-05-05,29.0,16.0,9.0,14.0,89.0
HA NOI,2009-05-10,29.0,24.0,10.0,13.3,92.0
HA NOI,2010-05-10,29.0,25.0,6.0,2.0,88.0
HA NOI,2011-05-10,39.0,25.0,9.0,3.6,71.0
HA NOI,2012-05-10,36.0,25.0,6.0,19.1,78.0
HA NOI,2013-05-10,34.0,25.0,6.0,1.8,76.0
HA NOI,2014-05-10,42.0,26.0,10.0,0.0,50.0
HA NOI,2015-05-10,35.0,24.0,11.0,4.3,76.0
HA NOI,2016-05-10,36.0,26.0,11.0,0.7,68.0
HA NOI,2017-05-10,33.0,24.0,9.0,7.3,79.0
HA NOI,2018-05-10,30.0,26.0,8.0,21.0,86.0
HA NOI,2019-05-10,29.0,22.0,9.0,0.4,72.0
HA NOI,2020-05-10,39.0,28.0,9.0,2.7,71.0
HA NOI,2021-05-10,36.0,26.0,15.0,0.2,75.0
HA NOI,2009-05-02,33.0,22.0,5.0,0.0,67.0
HA NOI,2010-05-02,28.0,22.0,6.0,11.0,91.0
HA NOI,2011-05-02,39.0,22.0,6.0,0.0,69.0
HA NOI,2012-05-02,43.0,26.0,7.0,0.0,56.0
HA NOI,2013-05-02,29.0,23.0,6.0,2.6,81.0
HA NOI,2014-05-02,35.0,22.0,7.0,0.4,70.0
HA NOI,2015-05-02,41.0,26.0,10.0,0.0,63.0
HA NOI,2016-05-02,40.0,24.0,9.0,0.0,66.0
HA NOI,2017-05-02,34.0,24.0,12.0,0.1,81.0
HA NOI,2018-05-02,31.0,25.0,7.0,15.8,85.0
HA NOI,2019-05-02,30.0,23.0,7.0,1.3,69.0
HA NOI,2020-05-02,30.0,25.0,12.0,0.3,81.0
HA NOI,2021-05-02,30.0,23.0,13.0,4.5,83.0
HA NOI,2009-05-08,30.0,23.0,13.0,15.6,88.0
HA NOI,2010-05-08,37.0,26.0,9.0,0.2,74.0
HA NOI,2011-05-08,38.0,24.0,8.0,5.8,74.0
HA NOI,2012-05-08,35.0,25.0,10.0,13.9,80.0
HA NOI,2013-05-08,36.0,24.0,8.0,5.0,79.0
HA NOI,2014-05-08,33.0,24.0,10.0,0.4,79.0
HA NOI,2015-05-08,39.0,27.0,10.0,1.1,70.0
HA NOI,2016-05-08,38.0,27.0,15.0,1.5,70.0
HA NOI,2017-05-08,36.0,24.0,9.0,9.0,77.0
HA NOI,2018-05-08,37.0,27.0,9.0,0.2,67.0
HA NOI,2019-05-08,28.0,23.0,11.0,9.9,88.0
HA NOI,2020-05-08,37.0,27.0,12.0,8.6,68.0
HA NOI,2021-05-08,31.0,25.0,11.0,3.1,82.0
HA NOI,2009-05-07,29.0,23.0,9.0,9.5,83.0
HA NOI,2010-05-07,36.0,26.0,8.0,7.1,80.0
HA NOI,2011-05-07,40.0,22.0,6.0,0.6,72.0
HA NOI,2012-05-07,33.0,24.0,11.0,3.5,79.0
HA NOI,2013-05-07,33.0,23.0,8.0,6.6,81.0
HA NOI,2014-05-07,29.0,21.0,5.0,0.2,80.0
HA NOI,2015-05-07,35.0,26.0,11.0,2.3,78.0
HA NOI,2016-05-07,42.0,27.0,14.0,0.0,59.0
HA NOI,2017-05-07,35.0,24.0,11.0,0.7,75.0
HA NOI,2018-05-07,39.0,26.0,9.0,0.0,62.0
HA NOI,2019-05-07,30.0,25.0,10.0,15.8,88.0
HA NOI,2020-05-07,38.0,28.0,14.0,0.0,68.0
HA NOI,2021-05-07,31.0,25.0,14.0,0.1,77.0
HA NOI,2009-05-11,31.0,24.0,10.0,10.1,89.0
HA NOI,2009-05-12,31.0,24.0,8.0,14.8,88.0
HA NOI,2010-05-11,27.0,23.0,5.0,3.8,89.0
HA NOI,2011-05-11,35.0,26.0,7.0,13.3,77.0
HA NOI,2012-05-11,35.0,25.0,8.0,10.2,79.0
HA NOI,2013-05-11,33.0,23.0,8.0,0.0,62.0
HA NOI,2014-05-11,40.0,27.0,8.0,0.2,54.0
HA NOI,2015-05-11,37.0,26.0,8.0,10.6,75.0
HA NOI,2016-05-11,36.0,25.0,8.0,1.5,65.0
HA NOI,2017-05-11,34.0,23.0,12.0,1.4,76.0
HA NOI,2018-05-11,32.0,25.0,13.0,13.1,83.0
HA NOI,2019-05-11,31.0,24.0,9.0,0.2,78.0
HA NOI,2020-05-11,36.0,27.0,8.0,7.8,67.0
HA NOI,2021-05-11,37.0,27.0,16.0,0.0,72.0
HA NOI,2010-05-12,33.0,23.0,9.0,5.1,84.0
HA NOI,2011-05-12,32.0,25.0,6.0,8.3,85.0
HA NOI,2012-05-12,35.0,26.0,9.0,6.4,79.0
HA NOI,2013-05-12,35.0,23.0,6.0,2.4,74.0
HA NOI,2014-05-12,33.0,26.0,7.0,0.2,78.0
HA NOI,2015-05-12,32.0,25.0,11.0,10.8,74.0
HA NOI,2016-05-12,33.0,24.0,12.0,3.1,76.0
HA NOI,2017-05-12,31.0,25.0,8.0,6.3,82.0
HA NOI,2018-05-12,34.0,26.0,9.0,9.2,77.0
HA NOI,2019-05-12,33.0,25.0,13.0,0.7,80.0
HA NOI,2020-05-12,31.0,26.0,11.0,8.2,79.0
HA NOI,2021-05-12,38.0,27.0,12.0,6.7,72.0
HA NOI,2009-05-13,30.0,23.0,7.0,9.2,88.0
HA NOI,2010-05-13,37.0,25.0,11.0,1.7,75.0
HA NOI,2011-05-13,28.0,22.0,9.0,3.8,82.0
HA NOI,2012-05-13,36.0,26.0,7.0,9.3,78.0
HA NOI,2013-05-13,35.0,24.0,8.0,2.3,80.0
HA NOI,2014-05-13,42.0,26.0,10.0,2.2,67.0
HA NOI,2015-05-13,34.0,25.0,15.0,1.8,77.0
HA NOI,2016-05-13,31.0,26.0,13.0,27.5,87.0
HA NOI,2017-05-13,33.0,23.0,7.0,3.6,79.0
HA NOI,2018-05-13,33.0,26.0,8.0,4.5,77.0
HA NOI,2019-05-13,33.0,26.0,13.0,1.1,82.0
HA NOI,2020-05-13,33.0,25.0,15.0,0.5,76.0
HA NOI,2021-05-13,36.0,25.0,10.0,11.1,79.0
HA NOI,2009-05-19,32.0,25.0,8.0,11.9,89.0
HA NOI,2010-05-19,42.0,27.0,7.0,0.0,59.0
HA NOI,2011-05-19,34.0,21.0,7.0,0.0,72.0
HA NOI,2012-05-19,37.0,26.0,7.0,2.8,74.0
HA NOI,2013-05-19,44.0,28.0,6.0,0.7,62.0
HA NOI,2014-05-19,40.0,28.0,8.0,1.1,63.0
HA NOI,2015-05-19,38.0,28.0,9.0,2.6,65.0
HA NOI,2016-05-19,34.0,26.0,9.0,0.8,72.0
HA NOI,2017-05-19,22.0,21.0,9.0,15.8,96.0
HA NOI,2018-05-19,38.0,27.0,9.0,0.0,61.0
HA NOI,2019-05-19,43.0,30.0,11.0,0.0,47.0
HA NOI,2020-05-19,36.0,26.0,9.0,11.3,77.0
HA NOI,2021-05-19,36.0,27.0,17.0,1.2,77.0
HA NOI,2009-05-18,32.0,25.0,7.0,20.3,92.0
HA NOI,2010-05-18,40.0,26.0,8.0,0.1,68.0
HA NOI,2011-05-18,35.0,19.0,6.0,0.0,58.0
HA NOI,2012-05-18,36.0,25.0,6.0,0.6,70.0
HA NOI,2013-05-18,42.0,27.0,6.0,1.3,69.0
HA NOI,2014-05-18,41.0,27.0,8.0,4.8,66.0
HA NOI,2015-05-18,40.0,28.0,7.0,0.0,64.0
HA NOI,2016-05-18,34.0,22.0,11.0,0.4,69.0
HA NOI,2017-05-18,20.0,20.0,8.0,24.8,93.0
HA NOI,2018-05-18,39.0,28.0,7.0,0.0,60.0
HA NOI,2019-05-18,41.0,30.0,12.0,0.0,50.0
HA NOI,2020-05-18,35.0,27.0,8.0,5.4,75.0
HA NOI,2021-05-18,33.0,26.0,14.0,0.8,75.0
HA NOI,2009-05-09,27.0,24.0,11.0,2.7,93.0
HA NOI,2010-05-09,43.0,27.0,7.0,0.6,68.0
HA NOI,2011-05-09,39.0,25.0,9.0,0.7,70.0
HA NOI,2012-05-09,34.0,25.0,9.0,9.3,80.0
HA NOI,2013-05-09,37.0,24.0,7.0,1.3,76.0
HA NOI,2014-05-09,40.0,23.0,9.0,0.0,60.0
HA NOI,2015-05-09,35.0,26.0,9.0,14.1,75.0
HA NOI,2016-05-09,39.0,27.0,12.0,6.0,73.0
HA NOI,2017-05-09,33.0,24.0,10.0,13.2,78.0
HA NOI,2018-05-09,34.0,26.0,10.0,18.5,82.0
HA NOI,2019-05-09,27.0,22.0,8.0,0.2,80.0
HA NOI,2020-05-09,38.0,28.0,7.0,1.3,69.0
HA NOI,2021-05-09,32.0,25.0,11.0,0.5,79.0
HA NOI,2009-05-20,30.0,23.0,7.0,14.4,92.0
HA NOI,2010-05-20,42.0,28.0,8.0,1.8,62.0
HA NOI,2011-05-20,31.0,23.0,6.0,3.4,83.0
HA NOI,2012-05-20,36.0,27.0,7.0,4.5,74.0
HA NOI,2013-05-20,42.0,29.0,5.0,0.0,58.0
HA NOI,2014-05-20,37.0,27.0,9.0,6.7,71.0
HA NOI,2015-05-20,39.0,29.0,10.0,9.4,58.0
HA NOI,2016-05-20,35.0,25.0,8.0,0.9,73.0
HA NOI,2017-05-20,34.0,21.0,7.0,0.4,77.0
HA NOI,2018-05-20,37.0,27.0,13.0,0.0,70.0
HA NOI,2019-05-20,38.0,26.0,14.0,16.1,67.0
HA NOI,2020-05-20,38.0,27.0,12.0,0.8,70.0
HA NOI,2021-05-20,36.0,27.0,13.0,0.3,77.0
HA NOI,2009-05-17,29.0,25.0,8.0,19.2,96.0
HA NOI,2010-05-17,37.0,27.0,9.0,0.3,75.0
HA NOI,2011-05-17,32.0,19.0,8.0,0.0,65.0
HA NOI,2012-05-17,36.0,23.0,5.0,0.0,72.0
HA NOI,2013-05-17,35.0,27.0,9.0,5.3,77.0
HA NOI,2014-05-17,40.0,26.0,9.0,2.5,69.0
HA NOI,2015-05-17,37.0,27.0,9.0,0.6,68.0
HA NOI,2016-05-17,33.0,21.0,11.0,0.0,61.0
HA NOI,2017-05-17,26.0,22.0,7.0,4.6,79.0
HA NOI,2018-05-17,39.0,27.0,10.0,0.0,61.0
HA NOI,2019-05-17,41.0,29.0,9.0,0.0,54.0
HA NOI,2020-05-17,35.0,27.0,12.0,4.1,76.0
HA NOI,2021-05-17,33.0,27.0,14.0,6.4,80.0
HA NOI,2009-05-16,29.0,24.0,9.0,13.7,94.0
HA NOI,2010-05-16,34.0,26.0,9.0,1.9,78.0
HA NOI,2011-05-16,25.0,21.0,11.0,1.4,87.0
HA NOI,2012-05-16,34.0,22.0,6.0,0.0,70.0
HA NOI,2013-05-16,42.0,27.0,6.0,0.0,55.0
HA NOI,2014-05-16,37.0,26.0,9.0,5.9,78.0
HA NOI,2015-05-16,37.0,27.0,7.0,4.3,68.0
HA NOI,2016-05-16,31.0,22.0,11.0,0.0,53.0
HA NOI,2017-05-16,33.0,23.0,11.0,0.0,61.0
HA NOI,2018-05-16,39.0,27.0,12.0,2.2,63.0
HA NOI,2019-05-16,40.0,28.0,8.0,0.0,63.0
HA NOI,2020-05-16,38.0,27.0,12.0,0.9,73.0
HA NOI,2021-05-16,36.0,27.0,15.0,4.7,77.0
HA NOI,2009-05-21,26.0,22.0,5.0,16.1,94.0
HA NOI,2010-05-21,39.0,28.0,8.0,1.9,62.0
HA NOI,2011-05-21,35.0,23.0,8.0,12.4,81.0
HA NOI,2012-05-21,34.0,27.0,9.0,16.2,83.0
HA NOI,2013-05-21,38.0,27.0,5.0,5.5,65.0
HA NOI,2014-05-21,42.0,27.0,9.0,0.8,61.0
HA NOI,2015-05-21,35.0,27.0,11.0,29.6,80.0
HA NOI,2016-05-21,34.0,25.0,8.0,4.4,77.0
HA NOI,2017-05-21,32.0,24.0,8.0,7.2,84.0
HA NOI,2018-05-21,35.0,26.0,13.0,12.3,76.0
HA NOI,2019-05-21,29.0,24.0,8.0,28.0,84.0
HA NOI,2020-05-21,41.0,30.0,8.0,0.0,58.0
HA NOI,2021-05-21,36.0,28.0,14.0,2.7,76.0
HA NOI,2009-05-23,31.0,23.0,6.0,1.7,86.0
HA NOI,2010-05-23,28.0,25.0,8.0,10.9,80.0
HA NOI,2011-05-23,28.0,21.0,8.0,1.7,72.0
HA NOI,2012-05-23,28.0,26.0,5.0,20.5,95.0
HA NOI,2013-05-23,35.0,27.0,6.0,12.8,73.0
HA NOI,2014-05-23,44.0,30.0,8.0,0.2,52.0
HA NOI,2015-05-23,36.0,28.0,7.0,2.6,66.0
HA NOI,2016-05-23,32.0,24.0,9.0,3.2,73.0
HA NOI,2017-05-23,34.0,25.0,7.0,17.8,86.0
HA NOI,2018-05-23,36.0,26.0,11.0,1.3,72.0
HA NOI,2019-05-23,33.0,26.0,9.0,0.2,71.0
HA NOI,2020-05-23,35.0,27.0,7.0,15.8,74.0
HA NOI,2021-05-23,36.0,29.0,14.0,2.2,72.0
HA NOI,2009-05-24,33.0,24.0,6.0,4.3,87.0
HA NOI,2010-05-24,35.0,23.0,6.0,0.0,68.0
HA NOI,2011-05-24,29.0,23.0,5.0,0.0,69.0
HA NOI,2012-05-24,33.0,25.0,4.0,3.7,85.0
HA NOI,2013-05-24,34.0,26.0,6.0,9.7,74.0
HA NOI,2014-05-24,41.0,29.0,10.0,0.0,61.0
HA NOI,2015-05-24,34.0,25.0,10.0,0.3,72.0
HA NOI,2016-05-24,31.0,25.0,9.0,49.9,85.0
HA NOI,2017-05-24,33.0,25.0,11.0,24.3,79.0
HA NOI,2018-05-24,37.0,26.0,13.0,0.1,69.0
HA NOI,2019-05-24,34.0,26.0,11.0,5.6,76.0
HA NOI,2020-05-24,33.0,26.0,10.0,5.6,79.0
HA NOI,2021-05-24,33.0,27.0,10.0,6.0,74.0
HA NOI,2009-05-15,28.0,24.0,10.0,16.6,94.0
HA NOI,2010-05-15,34.0,26.0,10.0,4.1,81.0
HA NOI,2011-05-15,30.0,23.0,7.0,4.5,90.0
HA NOI,2012-05-15,29.0,23.0,8.0,6.0,82.0
HA NOI,2013-05-15,39.0,28.0,8.0,0.0,56.0
HA NOI,2014-05-15,38.0,28.0,8.0,5.7,70.0
HA NOI,2015-05-15,39.0,27.0,12.0,0.1,64.0
HA NOI,2016-05-15,30.0,24.0,11.0,3.7,78.0
HA NOI,2017-05-15,32.0,25.0,12.0,3.5,76.0
HA NOI,2018-05-15,38.0,26.0,14.0,0.0,65.0
HA NOI,2019-05-15,37.0,27.0,9.0,0.1,70.0
HA NOI,2020-05-15,36.0,27.0,15.0,0.8,76.0
HA NOI,2021-05-15,36.0,27.0,18.0,0.8,78.0
HA NOI,2009-05-27,32.0,24.0,7.0,6.4,88.0
